Date,Stock,Open,High,Low,Close,Volume,Price
2020-06-05,GOOGL,293.03,295.35,292.37,294.7,6171666,294.14000000000004
2020-06-08,GOOGL,296.05,298.32,294.18,297.45,2280280,296.65000000000003
2020-06-09,GOOGL,296.07,298.45,295.27,297.86,4727661,297.1933333333333
2020-06-10,GOOGL,299.19,304.05,298.33,303.61,2535834,301.99666666666667
2020-06-11,GOOGL,302.84,302.91,300.85,301.09,9482216,301.6166666666666
2020-06-12,GOOGL,299.88,302.92,297.9,302.16,7542683,300.99333333333334
2020-06-15,GOOGL,301.72,303.05,301.28,303.01,8852016,302.44666666666666
2020-06-16,GOOGL,302.62,308.3,301.89,307.38,4044410,305.8566666666667
2020-06-17,GOOGL,307.52,309.97,306.76,309.27,8284390,308.6666666666667
2020-06-18,GOOGL,309.72,314.91,307.86,313.2,3689290,311.99
2020-06-19,GOOGL,313.91,314.1,309.67,310.07,5792030,311.28
2020-06-22,GOOGL,310.41,310.72,308.97,309.88,1989924,309.8566666666667
2020-06-23,GOOGL,307.42,307.89,304.35,305.81,3363319,306.01666666666665
2020-06-24,GOOGL,306.23,310.23,305.24,308.57,6472646,308.0133333333333
2020-06-25,GOOGL,307.29,310.45,306.26,308.78,3916585,308.49666666666667
2020-06-26,GOOGL,307.35,307.62,306.0,306.39,3769785,306.67
2020-06-29,GOOGL,304.51,308.14,304.15,307.39,2579889,306.56
2020-06-30,GOOGL,306.13,306.15,301.71,303.39,4197418,303.74999999999994
2020-07-01,GOOGL,302.58,306.14,300.84,304.92,7159729,303.9666666666667
2020-07-02,GOOGL,303.45,304.23,301.94,302.77,3479129,302.98
2020-07-03,GOOGL,304.93,306.7,301.0,301.21,7032290,302.97
2020-07-06,GOOGL,300.73,301.36,297.32,298.12,9839023,298.93333333333334
2020-07-07,GOOGL,297.57,299.31,296.16,299.16,5773147,298.21000000000004
2020-07-08,GOOGL,297.68,298.5,293.49,294.14,2877330,295.37666666666667
2020-07-09,GOOGL,294.97,295.06,291.72,293.7,7208087,293.49333333333334
2020-07-10,GOOGL,294.6,294.78,291.79,293.4,6217975,293.3233333333333
2020-07-13,GOOGL,294.42,294.52,289.68,289.69,4846556,291.2966666666667
2020-07-14,GOOGL,288.36,289.65,282.95,283.17,5872587,285.25666666666666
2020-07-15,GOOGL,282.02,283.29,279.55,279.76,6541543,280.8666666666667
2020-07-16,GOOGL,280.15,281.69,278.15,279.34,6431159,279.72666666666663
2020-07-17,GOOGL,279.28,279.51,277.52,278.22,7225175,278.4166666666667
2020-07-20,GOOGL,279.61,281.42,276.6,276.92,9750519,278.31333333333333
2020-07-21,GOOGL,277.27,278.73,273.43,275.29,7563484,275.81666666666666
2020-07-22,GOOGL,274.27,274.42,271.92,273.3,6925313,273.21333333333337
2020-07-23,GOOGL,274.1,275.27,272.03,272.55,7170022,273.2833333333333
2020-07-24,GOOGL,274.94,275.01,272.86,273.41,7656669,273.76
2020-07-27,GOOGL,274.05,274.83,273.89,274.36,7025140,274.36
2020-07-28,GOOGL,273.15,275.11,271.64,273.27,6310825,273.34
2020-07-29,GOOGL,274.1,275.33,271.34,272.85,9165786,273.17333333333335
2020-07-30,GOOGL,272.53,274.09,268.05,269.61,1587426,270.5833333333333
2020-07-31,GOOGL,270.62,270.9,266.69,268.07,3466507,268.5533333333333
2020-08-03,GOOGL,269.21,275.27,267.95,273.34,8464370,272.18666666666667
2020-08-04,GOOGL,274.23,274.43,272.59,274.03,7846090,273.68333333333334
2020-08-05,GOOGL,272.09,275.56,271.57,274.04,3786202,273.72333333333336
2020-08-06,GOOGL,274.2,275.89,272.58,273.38,6551093,273.95
2020-08-07,GOOGL,271.76,273.37,269.63,270.17,2233387,271.0566666666667
2020-08-10,GOOGL,270.17,273.8,268.56,272.12,2497116,271.49333333333334
2020-08-11,GOOGL,273.76,274.18,273.13,273.15,5289991,273.4866666666666
2020-08-12,GOOGL,271.59,276.01,269.84,274.43,6636589,273.4266666666667
2020-08-13,GOOGL,273.7,277.07,272.63,275.45,9484102,275.05
2020-08-14,GOOGL,274.52,275.94,274.24,274.3,1216651,274.82666666666665
2020-08-17,GOOGL,275.27,277.31,274.6,276.52,1468163,276.1433333333334
2020-08-18,GOOGL,275.14,279.15,274.89,277.43,8686906,277.1566666666667
2020-08-19,GOOGL,276.92,278.52,276.66,278.04,3544544,277.74
2020-08-20,GOOGL,278.94,282.86,278.44,281.19,1659297,280.83
2020-08-21,GOOGL,281.44,286.76,279.54,284.9,9977914,283.7333333333333
2020-08-24,GOOGL,284.53,284.74,282.25,283.61,3453039,283.53333333333336
2020-08-25,GOOGL,281.15,284.63,280.69,282.93,7132469,282.75
2020-08-26,GOOGL,282.76,286.13,280.81,284.96,5528458,283.9666666666667
2020-08-27,GOOGL,285.55,286.36,283.54,285.03,1777150,284.9766666666667
2020-08-28,GOOGL,286.29,288.94,285.51,286.96,3321991,287.1366666666667
2020-08-31,GOOGL,286.88,288.3,285.63,287.9,6065521,287.2766666666667
2020-09-01,GOOGL,285.96,287.91,284.63,285.95,9536341,286.16333333333336
2020-09-02,GOOGL,287.15,287.77,283.82,285.47,6168949,285.68666666666667
2020-09-03,GOOGL,283.64,285.41,283.4,284.16,7410563,284.3233333333333
2020-09-04,GOOGL,283.79,286.36,282.57,284.8,7616243,284.57666666666665
2020-09-07,GOOGL,284.36,285.52,282.43,284.73,8751066,284.2266666666667
2020-09-08,GOOGL,284.07,285.48,282.06,283.35,2546557,283.63
2020-09-09,GOOGL,283.84,284.48,282.87,283.38,2398705,283.57666666666665
2020-09-10,GOOGL,283.95,284.72,281.43,282.23,9762127,282.79333333333335
2020-09-11,GOOGL,281.5,287.79,280.05,286.81,2037904,284.8833333333334
2020-09-14,GOOGL,285.33,285.43,281.28,282.65,8642897,283.12
2020-09-15,GOOGL,282.02,283.34,278.76,280.57,9254080,280.88999999999993
2020-09-16,GOOGL,281.36,281.44,279.37,279.56,8499455,280.1233333333333
2020-09-17,GOOGL,279.12,281.0,276.89,277.93,7600713,278.6066666666666
2020-09-18,GOOGL,277.23,278.41,276.52,277.95,7539991,277.6266666666667
2020-09-21,GOOGL,279.68,282.32,278.31,281.18,5961826,280.6033333333333
2020-09-22,GOOGL,282.59,283.46,279.72,281.62,4118113,281.6
2020-09-23,GOOGL,281.82,284.28,279.97,282.32,5877323,282.19
2020-09-24,GOOGL,282.45,283.58,277.06,277.69,1180116,279.4433333333333
2020-09-25,GOOGL,278.3,279.46,278.11,279.07,9683790,278.87999999999994
2020-09-28,GOOGL,279.77,280.49,275.46,275.71,7492922,277.22
2020-09-29,GOOGL,274.28,275.43,272.69,274.52,3501212,274.2133333333333
2020-09-30,GOOGL,274.38,274.89,270.62,272.44,1824765,272.65000000000003
2020-10-01,GOOGL,271.41,273.6,270.06,272.18,5249367,271.9466666666667
2020-10-02,GOOGL,271.83,276.6,271.11,275.24,5415972,274.31666666666666
2020-10-05,GOOGL,275.13,276.71,272.59,274.19,6605085,274.49666666666667
2020-10-06,GOOGL,275.26,275.76,272.78,274.74,2832760,274.4266666666667
2020-10-07,GOOGL,273.66,274.66,271.43,272.38,3026091,272.8233333333333
2020-10-08,GOOGL,273.28,274.49,268.98,269.94,4087686,271.1366666666667
2020-10-09,GOOGL,268.83,270.6,267.5,268.8,9259282,268.9666666666667
2020-10-12,GOOGL,267.61,268.87,267.56,268.42,2178642,268.28333333333336
2020-10-13,GOOGL,269.31,271.01,264.95,265.83,2734441,267.2633333333333
2020-10-14,GOOGL,265.85,267.79,262.86,264.24,3592859,264.96333333333337
2020-10-15,GOOGL,264.29,265.96,260.82,262.48,5267905,263.08666666666664
2020-10-16,GOOGL,264.4,264.88,258.38,258.63,2162496,260.63
2020-10-19,GOOGL,258.1,258.78,256.28,257.12,4119810,257.3933333333333
2020-10-20,GOOGL,257.17,258.47,255.45,257.19,3027842,257.0366666666667
2020-10-21,GOOGL,255.61,257.34,252.48,253.97,3703934,254.59666666666666
2020-10-22,GOOGL,252.87,254.26,252.43,252.84,4197860,253.17666666666665
2020-10-23,GOOGL,252.73,256.45,251.5,254.96,8356148,254.3033333333333
2020-10-26,GOOGL,256.38,257.3,253.82,255.7,9577482,255.60666666666665
2020-10-27,GOOGL,256.76,257.91,253.2,253.53,1473818,254.88
2020-10-28,GOOGL,254.15,255.11,253.27,254.92,6864719,254.4333333333333
2020-10-29,GOOGL,253.53,254.61,252.97,253.98,8401628,253.85333333333335
2020-10-30,GOOGL,253.69,254.65,252.78,254.18,7424788,253.87
2020-11-02,GOOGL,255.16,259.74,253.43,257.81,2535410,256.99333333333334
2020-11-03,GOOGL,257.59,258.39,253.75,255.24,1296177,255.79333333333332
2020-11-04,GOOGL,254.1,254.55,252.17,253.32,7716487,253.34666666666666
2020-11-05,GOOGL,252.04,253.21,249.59,249.72,7630064,250.84
2020-11-06,GOOGL,249.66,251.62,245.59,246.26,6567768,247.82333333333335
2020-11-09,GOOGL,246.86,248.39,244.84,246.78,1689746,246.67
2020-11-10,GOOGL,247.7,250.48,246.52,249.07,3980858,248.68999999999997
2020-11-11,GOOGL,249.92,250.65,248.05,248.68,6590572,249.1266666666667
2020-11-12,GOOGL,248.27,251.92,246.57,250.25,9828452,249.58
2020-11-13,GOOGL,250.32,251.08,246.17,247.07,1770802,248.10666666666665
2020-11-16,GOOGL,246.74,248.49,245.24,248.16,7512324,247.29666666666665
2020-11-17,GOOGL,250.41,252.23,248.65,249.49,9877241,250.12333333333333
2020-11-18,GOOGL,248.78,250.75,247.46,248.08,7088960,248.76333333333335
2020-11-19,GOOGL,245.37,245.76,244.52,245.18,5912894,245.15333333333334
2020-11-20,GOOGL,244.09,248.22,243.67,247.68,8212648,246.5233333333333
2020-11-23,GOOGL,246.01,247.78,245.49,246.61,3503821,246.62666666666667
2020-11-24,GOOGL,247.27,249.67,245.88,249.44,1605750,248.33
2020-11-25,GOOGL,248.63,251.59,248.23,249.9,4055068,249.90666666666667
2020-11-26,GOOGL,250.73,252.73,248.97,249.47,2088894,250.39
2020-11-27,GOOGL,247.6,248.0,247.16,247.97,3950161,247.71
2020-11-30,GOOGL,248.23,250.55,247.18,249.19,4017721,248.97333333333336
2020-12-01,GOOGL,249.56,249.82,249.06,249.81,9633864,249.56333333333336
2020-12-02,GOOGL,248.06,248.13,246.25,246.52,5785613,246.96666666666667
2020-12-03,GOOGL,246.61,248.63,244.88,246.75,7145779,246.75333333333333
2020-12-04,GOOGL,245.94,246.21,242.21,242.26,9306946,243.56000000000003
2020-12-07,GOOGL,240.5,241.07,237.17,239.11,5385500,239.11666666666667
2020-12-08,GOOGL,240.13,241.71,239.41,241.48,5531536,240.86666666666667
2020-12-09,GOOGL,242.0,243.43,238.47,239.84,1343275,240.58
2020-12-10,GOOGL,239.76,243.05,238.86,241.36,4756150,241.09
2020-12-11,GOOGL,241.11,242.19,238.74,238.79,1456195,239.90666666666667
2020-12-14,GOOGL,240.37,242.31,237.37,237.56,2528362,239.08
2020-12-15,GOOGL,237.77,241.33,237.49,240.69,4626307,239.83666666666667
2020-12-16,GOOGL,241.72,243.04,240.01,242.78,5650215,241.9433333333333
2020-12-17,GOOGL,243.12,244.72,237.38,238.13,7024587,240.07666666666668
2020-12-18,GOOGL,238.02,238.9,237.68,238.76,3763049,238.4466666666667
2020-12-21,GOOGL,238.29,239.87,236.75,238.68,1376924,238.4333333333333
2020-12-22,GOOGL,237.8,243.33,236.43,241.4,4890026,240.38666666666666
2020-12-23,GOOGL,240.95,241.92,239.87,240.5,5188136,240.76333333333332
2020-12-24,GOOGL,240.43,241.98,240.03,241.63,8249602,241.21333333333334
2020-12-25,GOOGL,242.82,243.41,239.83,240.26,1784514,241.16666666666666
2020-12-28,GOOGL,240.0,241.66,239.06,240.73,5639848,240.48333333333335
2020-12-29,GOOGL,240.91,244.37,240.62,243.75,3346243,242.91333333333333
2020-12-30,GOOGL,245.42,247.61,243.56,247.59,1488968,246.25333333333333
2020-12-31,GOOGL,246.35,246.35,241.95,242.95,8976726,243.75
2021-01-01,GOOGL,243.03,244.15,241.77,243.18,6990266,243.03333333333333
2021-01-04,GOOGL,243.91,245.66,240.47,241.31,4691316,242.48000000000002
2021-01-05,GOOGL,243.02,244.82,238.58,239.37,3845157,240.92333333333332
2021-01-06,GOOGL,240.57,240.63,239.36,240.59,8349336,240.19333333333336
2021-01-07,GOOGL,240.16,242.95,238.82,241.58,1286172,241.11666666666667
2021-01-08,GOOGL,241.49,242.07,238.96,240.58,8420754,240.53666666666666
2021-01-11,GOOGL,242.83,244.04,239.36,241.01,1695519,241.47
2021-01-12,GOOGL,240.07,241.14,237.35,238.25,7121263,238.91333333333333
2021-01-13,GOOGL,238.51,238.94,237.15,237.54,6221995,237.87666666666667
2021-01-14,GOOGL,236.53,237.42,235.57,236.53,2763190,236.50666666666666
2021-01-15,GOOGL,237.05,238.02,234.86,236.81,2657106,236.56333333333336
2021-01-18,GOOGL,236.81,237.92,234.6,235.72,8303950,236.08
2021-01-19,GOOGL,235.63,235.82,235.19,235.69,4096750,235.5666666666667
2021-01-20,GOOGL,234.19,234.31,233.52,234.17,1818706,234.0
2021-01-21,GOOGL,234.46,238.4,234.44,238.11,2774474,236.98333333333335
2021-01-22,GOOGL,237.86,241.09,237.02,239.72,1384533,239.27666666666667
2021-01-25,GOOGL,239.64,240.01,238.54,239.4,9735015,239.31666666666663
2021-01-26,GOOGL,238.8,240.63,237.63,238.46,2087241,238.90666666666667
2021-01-27,GOOGL,239.72,242.14,238.22,240.84,8997018,240.4
2021-01-28,GOOGL,241.24,243.35,239.97,242.92,2869883,242.08
2021-01-29,GOOGL,243.72,246.25,242.03,244.77,6868518,244.35
2021-02-01,GOOGL,246.7,248.98,245.71,247.21,4224400,247.29999999999998
2021-02-02,GOOGL,248.37,251.93,246.48,250.47,1686763,249.62666666666667
2021-02-03,GOOGL,249.81,253.35,249.09,252.92,2323020,251.78666666666666
2021-02-04,GOOGL,253.29,254.31,250.5,252.45,2844040,252.42
2021-02-05,GOOGL,252.41,252.99,252.23,252.83,4908308,252.68333333333337
2021-02-08,GOOGL,252.03,252.59,250.56,251.03,4957874,251.39333333333332
2021-02-09,GOOGL,251.12,252.64,249.45,250.41,9063736,250.83333333333334
2021-02-10,GOOGL,250.64,251.04,248.46,248.96,8289165,249.48666666666668
2021-02-11,GOOGL,248.52,251.07,247.75,250.64,6698238,249.82000000000002
2021-02-12,GOOGL,250.6,250.64,246.31,247.65,1865144,248.20000000000002
2021-02-15,GOOGL,248.19,248.33,245.15,245.2,1522797,246.2266666666667
2021-02-16,GOOGL,246.09,247.95,245.11,246.26,9142165,246.43999999999997
2021-02-17,GOOGL,246.85,247.11,244.67,246.62,1729672,246.13333333333333
2021-02-18,GOOGL,247.54,248.24,244.41,246.04,2147417,246.23
2021-02-19,GOOGL,245.8,246.71,243.36,243.39,8598498,244.48666666666668
2021-02-22,GOOGL,243.31,243.99,241.24,243.17,7056095,242.79999999999998
2021-02-23,GOOGL,243.6,244.48,241.36,242.17,2064641,242.67
2021-02-24,GOOGL,238.47,238.94,236.94,238.62,3090923,238.16666666666666
2021-02-25,GOOGL,238.49,240.47,233.72,235.1,7498391,236.42999999999998
2021-02-26,GOOGL,234.17,235.22,232.43,232.74,5915782,233.46333333333334
2021-03-01,GOOGL,232.32,235.55,230.9,234.25,2051636,233.5666666666667
2021-03-02,GOOGL,233.46,236.56,232.99,235.64,3647765,235.06333333333336
2021-03-03,GOOGL,234.89,236.56,234.12,235.73,4561669,235.47
2021-03-04,GOOGL,236.01,238.44,234.7,238.31,2944741,237.15
2021-03-05,GOOGL,239.0,239.12,238.0,239.04,7004327,238.72
2021-03-08,GOOGL,240.16,241.11,238.4,240.62,6023331,240.04333333333332
2021-03-09,GOOGL,240.85,242.41,239.97,241.1,9213140,241.16
2021-03-10,GOOGL,241.14,242.13,239.42,239.71,6877675,240.42
2021-03-11,GOOGL,239.83,240.67,238.58,239.8,5018920,239.6833333333333
2021-03-12,GOOGL,238.23,239.9,236.11,237.68,5457005,237.89666666666668
2021-03-15,GOOGL,238.46,239.91,237.56,239.51,2892508,238.99333333333334
2021-03-16,GOOGL,240.16,240.43,238.35,239.69,2947012,239.49
2021-03-17,GOOGL,239.81,241.76,238.23,241.45,4725614,240.48000000000002
2021-03-18,GOOGL,240.2,241.37,238.2,239.09,1403552,239.5533333333333
2021-03-19,GOOGL,240.08,241.46,237.48,238.93,4816707,239.29
2021-03-22,GOOGL,238.64,240.31,235.69,237.65,8127583,237.88333333333333
2021-03-23,GOOGL,238.43,239.44,235.11,235.22,4553952,236.59
2021-03-24,GOOGL,235.93,237.49,233.95,235.46,6372274,235.63333333333333
2021-03-25,GOOGL,236.54,238.1,236.32,236.72,9757529,237.04666666666665
2021-03-26,GOOGL,235.39,235.45,233.15,234.76,8614567,234.45333333333335
2021-03-29,GOOGL,234.51,236.92,233.3,234.97,3611212,235.06333333333336
2021-03-30,GOOGL,235.95,241.16,234.72,241.08,6371045,238.98666666666668
2021-03-31,GOOGL,242.19,243.5,241.98,242.79,4690339,242.75666666666666
2021-04-01,GOOGL,242.25,243.28,241.95,242.87,1312499,242.70000000000002
2021-04-02,GOOGL,241.3,242.22,238.65,239.43,2270242,240.1
2021-04-05,GOOGL,240.41,240.94,238.81,239.24,5978820,239.66333333333333
2021-04-06,GOOGL,237.61,240.37,237.6,238.72,1156837,238.89666666666668
2021-04-07,GOOGL,237.45,238.74,233.44,235.15,5463593,235.77666666666667
2021-04-08,GOOGL,234.7,237.08,233.8,236.04,5161460,235.64
2021-04-09,GOOGL,238.0,240.56,236.53,239.37,5411045,238.82000000000002
2021-04-12,GOOGL,240.82,242.18,235.24,236.45,7528925,237.95666666666668
2021-04-13,GOOGL,235.71,237.1,233.37,234.66,7157703,235.04333333333332
2021-04-14,GOOGL,235.84,237.13,233.02,234.29,6131131,234.8133333333333
2021-04-15,GOOGL,235.14,237.53,234.11,236.16,7986658,235.9333333333333
2021-04-16,GOOGL,235.38,236.06,233.12,234.07,6617492,234.41666666666666
2021-04-19,GOOGL,233.54,237.14,233.44,236.01,9259150,235.52999999999997
2021-04-20,GOOGL,236.84,238.55,233.55,234.67,4791343,235.59
2021-04-21,GOOGL,235.34,236.34,230.75,231.91,7461029,233.0
2021-04-22,GOOGL,231.83,234.7,230.0,233.39,2159149,232.69666666666663
2021-04-23,GOOGL,232.13,235.63,231.16,233.89,4818067,233.55999999999997
2021-04-26,GOOGL,235.28,236.08,235.03,235.35,3466993,235.48666666666668
2021-04-27,GOOGL,234.39,235.51,232.71,232.75,5463721,233.65666666666667
2021-04-28,GOOGL,232.18,234.51,230.71,232.82,4346953,232.67999999999998
2021-04-29,GOOGL,230.98,231.82,226.22,227.55,7643509,228.52999999999997
2021-04-30,GOOGL,228.89,230.8,223.99,225.02,2085110,226.60333333333335
2021-05-03,GOOGL,225.54,226.97,224.62,225.21,3679590,225.60000000000002
2021-05-04,GOOGL,226.08,228.22,224.43,227.87,5818060,226.84
2021-05-05,GOOGL,227.67,230.61,227.14,228.9,5266660,228.88333333333333
2021-05-06,GOOGL,229.2,230.87,226.27,227.7,7727830,228.27999999999997
2021-05-07,GOOGL,228.73,232.03,227.23,230.44,6276473,229.9
2021-05-10,GOOGL,231.19,235.71,229.58,234.0,4058321,233.09666666666666
2021-05-11,GOOGL,234.22,235.97,232.26,232.5,9033907,233.57666666666668
2021-05-12,GOOGL,232.02,233.89,230.77,231.52,8912798,232.05999999999997
2021-05-13,GOOGL,232.71,232.98,230.2,230.78,1770448,231.31999999999996
2021-05-14,GOOGL,230.47,234.19,229.94,233.2,6274033,232.4433333333333
2021-05-17,GOOGL,235.71,240.11,235.05,239.19,1052055,238.11666666666667
2021-05-18,GOOGL,239.34,241.29,237.62,239.41,6129584,239.43999999999997
2021-05-19,GOOGL,239.73,242.03,238.35,240.86,7911542,240.41333333333333
2021-05-20,GOOGL,241.0,244.89,239.45,244.35,7189152,242.89666666666665
2021-05-21,GOOGL,244.23,248.69,243.51,247.11,6412199,246.43666666666664
2021-05-24,GOOGL,245.81,247.74,243.98,245.0,1521317,245.57333333333335
2021-05-25,GOOGL,243.23,244.04,240.24,241.06,6202753,241.77999999999997
2021-05-26,GOOGL,240.45,242.81,238.82,241.54,1984131,241.05666666666664
2021-05-27,GOOGL,241.49,243.35,240.17,241.38,8681147,241.63333333333333
2021-05-28,GOOGL,242.19,243.47,240.27,241.8,6905447,241.84666666666666
2021-05-31,GOOGL,241.79,242.34,237.68,238.75,4663175,239.59
2021-06-01,GOOGL,237.82,238.36,234.11,235.82,3726427,236.09666666666666
2021-06-02,GOOGL,236.42,240.25,235.32,239.05,3016142,238.20666666666668
2021-06-03,GOOGL,239.34,242.11,238.48,242.1,8021982,240.89666666666668
2021-06-04,GOOGL,241.7,243.05,239.96,240.88,9196722,241.29666666666665
2021-06-07,GOOGL,240.15,242.12,236.38,238.05,5506371,238.85
2021-06-08,GOOGL,238.48,239.47,237.0,239.28,4001519,238.58333333333334
2021-06-09,GOOGL,240.0,245.53,239.12,243.64,8032205,242.76333333333332
2021-06-10,GOOGL,243.68,246.63,243.35,245.82,7868546,245.26666666666665
2021-06-11,GOOGL,246.84,249.31,245.02,248.14,3513384,247.49
2021-06-14,GOOGL,249.4,253.45,248.49,252.81,4734341,251.58333333333334
2021-06-15,GOOGL,252.99,254.06,250.79,251.32,5361909,252.0566666666667
2021-06-16,GOOGL,251.42,252.46,244.41,245.31,4783938,247.39333333333335
2021-06-17,GOOGL,247.0,247.73,246.3,246.34,1540027,246.79
2021-06-18,GOOGL,246.11,246.14,242.41,244.1,8641646,244.21666666666667
2021-06-21,GOOGL,244.03,249.64,243.05,247.81,5494445,246.83333333333334
2021-06-22,GOOGL,248.07,249.73,243.81,244.62,8233646,246.0533333333333
2021-06-23,GOOGL,245.65,246.3,243.68,244.16,5677202,244.71333333333334
2021-06-24,GOOGL,244.99,245.86,242.83,243.5,8656575,244.06333333333336
2021-06-25,GOOGL,243.83,248.58,243.19,246.67,4732529,246.14666666666665
2021-06-28,GOOGL,246.89,248.22,242.23,243.0,4093348,244.48333333333335
2021-06-29,GOOGL,241.66,245.39,239.87,243.4,8137763,242.88666666666666
2021-06-30,GOOGL,243.49,244.01,241.79,243.84,8868451,243.21333333333334
2021-07-01,GOOGL,245.06,249.21,243.81,248.27,2308396,247.09666666666666
2021-07-02,GOOGL,248.24,250.38,247.35,249.23,3232821,248.98666666666668
2021-07-05,GOOGL,248.96,249.95,246.34,248.03,6409351,248.10666666666665
2021-07-06,GOOGL,247.99,252.93,247.2,251.17,8878239,250.4333333333333
2021-07-07,GOOGL,250.27,254.22,250.07,253.11,2418167,252.46666666666667
2021-07-08,GOOGL,251.82,253.06,249.35,250.34,4884036,250.91666666666666
2021-07-09,GOOGL,249.07,250.95,246.98,248.49,5266246,248.80666666666664
2021-07-12,GOOGL,247.33,249.14,243.25,244.31,5484735,245.5666666666667
2021-07-13,GOOGL,243.02,244.28,240.06,242.01,9620929,242.11666666666667
2021-07-14,GOOGL,240.97,244.96,239.2,243.57,1102903,242.57666666666668
2021-07-15,GOOGL,242.17,243.38,239.09,240.85,2900600,241.10666666666668
2021-07-16,GOOGL,241.79,242.8,241.09,242.58,7102910,242.15666666666667
2021-07-19,GOOGL,242.02,245.19,240.99,243.78,3783993,243.32000000000002
2021-07-20,GOOGL,243.99,249.58,243.15,247.92,6402066,246.88333333333333
2021-07-21,GOOGL,248.47,250.02,247.24,249.53,8618523,248.92999999999998
2021-07-22,GOOGL,248.9,250.15,247.15,250.05,6736967,249.11666666666667
2021-07-23,GOOGL,252.89,254.2,250.43,252.28,9729324,252.3033333333333
2021-07-26,GOOGL,252.95,253.7,248.45,249.52,7863859,250.55666666666664
2021-07-27,GOOGL,249.68,251.42,249.01,250.09,1826580,250.17333333333332
2021-07-28,GOOGL,250.87,251.63,249.03,249.05,7184858,249.90333333333334
2021-07-29,GOOGL,247.97,249.25,247.18,248.2,3871042,248.21
2021-07-30,GOOGL,248.71,249.32,244.85,245.18,4967445,246.44999999999996
2021-08-02,GOOGL,244.9,245.01,242.57,243.76,4974603,243.77999999999997
2021-08-03,GOOGL,244.22,245.73,242.15,242.37,9762927,243.41666666666666
2021-08-04,GOOGL,242.53,243.06,240.09,241.14,8885612,241.42999999999998
